Date,MedicineName,Temperature,Timestamp,OptimalMin,OptimalMax,PotencyLoss
2026-08-20,Humira,6.08,19:16:51,2,8,0.0
2026-08-20,Humira,3.91,19:17:21,2,8,0.0
2026-08-20,Humira,6.89,19:17:51,2,8,0.0
2026-08-20,Humira,10.54,19:18:21,2,8,0.03
2026-08-20,Humira,15.47,19:18:51,2,8,0.04
2026-08-20,Humira,14.6,19:19:21,2,8,0.05
2026-08-20,Humira,16.07,19:19:51,2,8,0.07
2026-08-20,Humira,4.46,19:20:21,2,8,0.0
2026-08-20,Humira,17.41,19:20:51,2,8,0.09
2026-08-20,Humira,3.09,19:21:21,2,8,0.0
2026-08-20,Humira,17.13,19:21:51,2,8,0.11
2026-08-20,Humira,5.68,19:22:21,2,8,0.0
2026-08-20,Humira,16.06,19:22:51,2,8,0.13
2026-08-20,Humira,3.14,19:23:21,2,8,0.0
2026-08-20,Humira,5.49,19:23:51,2,8,0.0
2026-08-20,Humira,17.75,19:24:21,2,8,0.16
2026-08-20,Humira,15.77,19:24:51,2,8,0.17
2026-08-20,Humira,14.86,19:25:21,2,8,0.18
2026-08-20,Humira,6.12,19:25:51,2,8,0.0
2026-08-20,Humira,4.85,19:26:21,2,8,0.0
2026-08-20,Humira,17.63,19:26:51,2,8,0.22
2026-08-20,Humira,6.7,19:27:21,2,8,0.0
2026-08-20,Humira,12.62,19:27:51,2,8,0.24
2026-08-20,Humira,3.21,19:28:21,2,8,0.0
2026-08-20,Humira,2.15,19:28:51,2,8,0.0
2026-08-20,Humira,17.43,19:29:21,2,8,0.27
2026-08-20,Humira,2.56,19:29:51,2,8,0.0
2026-08-20,Humira,15.93,19:30:21,2,8,0.29
2026-08-20,Humira,17.95,19:30:51,2,8,0.3
2026-08-20,Humira,13.1,19:31:21,2,8,0.31
2026-08-20,Humira,12.54,19:31:51,2,8,0.33
2026-08-20,Humira,11.48,19:32:21,2,8,0.34
2026-08-20,Humira,2.78,19:32:51,2,8,0.0
2026-08-20,Humira,13.87,19:33:21,2,8,0.36
2026-08-20,Humira,11.49,19:33:51,2,8,0.37
2026-08-20,Humira,15.09,19:34:21,2,8,0.38
2026-08-20,Humira,2.77,19:34:51,2,8,0.0
2026-08-20,Humira,10.07,19:35:21,2,8,0.4
2026-08-20,Humira,2.86,19:35:51,2,8,0.0
2026-08-20,Humira,2.12,19:36:21,2,8,0.0
2026-08-20,Humira,13.54,19:36:51,2,8,0.43
2026-08-20,Humira,2.02,19:37:21,2,8,0.0
2026-08-20,Humira,3.47,19:37:51,2,8,0.0
2026-08-20,Humira,3.82,19:38:21,2,8,0.0
2026-08-20,Humira,17.24,19:38:51,2,8,0.48
2026-08-20,Humira,11.66,19:39:21,2,8,0.49
2026-08-20,Humira,15.33,19:39:51,2,8,0.5
2026-08-20,Humira,13.89,19:40:21,2,8,0.51
2026-08-20,Humira,12.36,19:40:51,2,8,0.52
2026-08-20,Humira,4.74,19:41:21,2,8,0.0
2026-08-20,Humira,13.64,19:41:51,2,8,0.54
2026-08-20,Humira,12.65,19:42:21,2,8,0.55
2026-08-20,Humira,12.83,19:42:51,2,8,0.56
2026-08-20,Humira,11.58,19:43:21,2,8,0.57
2026-08-20,Humira,12.71,19:43:51,2,8,0.59
2026-08-20,Humira,12.68,19:44:21,2,8,0.6
2026-08-20,Humira,6.15,19:44:51,2,8,0.0
2026-08-20,Humira,17.18,19:45:21,2,8,0.62
2026-08-20,Humira,13.13,19:45:51,2,8,0.63
2026-08-20,Humira,14.55,19:46:21,2,8,0.64
2026-08-20,Humira,5.03,19:46:51,2,8,0.0
2026-08-20,Humira,15.48,19:47:21,2,8,0.66
2026-08-20,Humira,16.34,19:47:51,2,8,0.67
2026-08-20,Humira,11.71,19:48:21,2,8,0.68
2026-08-20,Humira,17.73,19:48:51,2,8,0.69
2026-08-20,Humira,16.89,19:49:21,2,8,0.7
2026-08-20,Humira,7.21,19:49:51,2,8,0.0
2026-08-20,Humira,4.48,19:50:21,2,8,0.0
