Date,MedicineName,Temperature,Timestamp,OptimalMin,OptimalMax,PotencyLoss
2026-08-20,HepatitisB,14.0,19:16:52,2,8,0.0
2026-08-20,HepatitisB,10.05,19:17:22,2,8,0.01
2026-08-20,HepatitisB,14.06,19:17:52,2,8,0.02
2026-08-20,HepatitisB,3.24,19:18:22,2,8,0.0
2026-08-20,HepatitisB,4.92,19:18:52,2,8,0.0
2026-08-20,HepatitisB,5.05,19:19:22,2,8,0.0
2026-08-20,HepatitisB,13.04,19:19:52,2,8,0.07
2026-08-20,HepatitisB,7.49,19:20:22,2,8,0.0
2026-08-20,HepatitisB,6.62,19:20:52,2,8,0.0
2026-08-20,HepatitisB,10.42,19:21:22,2,8,0.1
2026-08-20,HepatitisB,12.89,19:21:52,2,8,0.11
2026-08-20,HepatitisB,14.57,19:22:22,2,8,0.12
2026-08-20,HepatitisB,11.95,19:22:52,2,8,0.13
2026-08-20,HepatitisB,15.2,19:23:22,2,8,0.14
2026-08-20,HepatitisB,9.14,19:23:52,2,8,0.15
2026-08-20,HepatitisB,3.45,19:24:22,2,8,0.0
2026-08-20,HepatitisB,3.32,19:24:52,2,8,0.0
2026-08-20,HepatitisB,4.87,19:25:22,2,8,0.0
2026-08-20,HepatitisB,2.07,19:25:52,2,8,0.0
2026-08-20,HepatitisB,16.33,19:26:22,2,8,0.21
2026-08-20,HepatitisB,2.72,19:26:52,2,8,0.0
2026-08-20,HepatitisB,5.68,19:27:22,2,8,0.0
2026-08-20,HepatitisB,13.94,19:27:52,2,8,0.24
2026-08-20,HepatitisB,11.84,19:28:22,2,8,0.25
2026-08-20,HepatitisB,14.12,19:28:52,2,8,0.26
2026-08-20,HepatitisB,14.68,19:29:22,2,8,0.27
2026-08-20,HepatitisB,17.94,19:29:52,2,8,0.28
2026-08-20,HepatitisB,14.54,19:30:22,2,8,0.29
2026-08-20,HepatitisB,10.09,19:30:52,2,8,0.3
2026-08-20,HepatitisB,11.14,19:31:22,2,8,0.31
2026-08-20,HepatitisB,3.57,19:31:52,2,8,0.0
2026-08-20,HepatitisB,4.9,19:32:22,2,8,0.0
2026-08-20,HepatitisB,17.69,19:32:52,2,8,0.35
2026-08-20,HepatitisB,10.49,19:33:22,2,8,0.36
2026-08-20,HepatitisB,15.5,19:33:52,2,8,0.37
2026-08-20,HepatitisB,2.71,19:34:22,2,8,0.0
2026-08-20,HepatitisB,2.76,19:34:52,2,8,0.0
2026-08-20,HepatitisB,4.05,19:35:22,2,8,0.0
2026-08-20,HepatitisB,17.26,19:35:52,2,8,0.41
2026-08-20,HepatitisB,7.02,19:36:22,2,8,0.0
2026-08-20,HepatitisB,12.97,19:36:52,2,8,0.43
2026-08-20,HepatitisB,9.25,19:37:22,2,8,0.44
2026-08-20,HepatitisB,11.49,19:37:52,2,8,0.45
2026-08-20,HepatitisB,2.52,19:38:22,2,8,0.0
2026-08-20,HepatitisB,5.26,19:38:52,2,8,0.0
2026-08-20,HepatitisB,7.57,19:39:22,2,8,0.0
2026-08-20,HepatitisB,7.77,19:39:52,2,8,0.0
2026-08-20,HepatitisB,10.53,19:40:22,2,8,0.51
2026-08-20,HepatitisB,15.24,19:40:52,2,8,0.52
2026-08-20,HepatitisB,2.59,19:41:22,2,8,0.0
2026-08-20,HepatitisB,14.11,19:41:52,2,8,0.54
2026-08-20,HepatitisB,6.61,19:42:22,2,8,0.0
2026-08-20,HepatitisB,14.97,19:42:52,2,8,0.56
2026-08-20,HepatitisB,17.56,19:43:22,2,8,0.57
2026-08-20,HepatitisB,7.22,19:43:52,2,8,0.0
2026-08-20,HepatitisB,15.19,19:44:22,2,8,0.6
2026-08-20,HepatitisB,2.56,19:44:52,2,8,0.0
2026-08-20,HepatitisB,5.19,19:45:22,2,8,0.0
2026-08-20,HepatitisB,2.07,19:45:52,2,8,0.0
2026-08-20,HepatitisB,17.66,19:46:22,2,8,0.64
2026-08-20,HepatitisB,14.46,19:46:52,2,8,0.65
2026-08-20,HepatitisB,11.57,19:47:22,2,8,0.66
2026-08-20,HepatitisB,13.12,19:47:52,2,8,0.67
2026-08-20,HepatitisB,6.89,19:48:22,2,8,0.0
2026-08-20,HepatitisB,5.98,19:48:52,2,8,0.0
2026-08-20,HepatitisB,13.36,19:49:22,2,8,0.7
2026-08-20,HepatitisB,3.46,19:49:52,2,8,0.0
2026-08-20,HepatitisB,16.18,19:50:22,2,8,0.73
2026-08-20,HepatitisB,2.85,19:50:52,2,8,0.0
2026-08-20,HepatitisB,12.19,19:51:22,2,8,0.75
2026-08-20,HepatitisB,13.9,19:51:52,2,8,0.76
2026-08-20,HepatitisB,15.43,19:52:22,2,8,0.77
2026-08-20,HepatitisB,6.61,19:52:52,2,8,0.0
2026-08-20,HepatitisB,2.88,19:53:22,2,8,0.0
2026-08-20,HepatitisB,3.01,19:53:52,2,8,0.0
2026-08-20,HepatitisB,5.75,19:54:22,2,8,0.0
