Date,MedicineName,Temperature,Timestamp,OptimalMin,OptimalMax,PotencyLoss
2026-08-19,Gardasil9,2.15,22:41:16,2,8,0.0
2026-08-19,Gardasil9,15.73,22:41:46,2,8,0.01
2026-08-19,Gardasil9,5.15,22:42:16,2,8,0.0
2026-08-19,Gardasil9,16.92,22:42:46,2,8,0.03
2026-08-19,Gardasil9,4.67,22:43:16,2,8,0.0
2026-08-19,Gardasil9,7.4,22:43:46,2,8,0.0
2026-08-19,Gardasil9,14.43,22:44:16,2,8,0.07
2026-08-19,Gardasil9,2.32,22:44:46,2,8,0.0
2026-08-19,Gardasil9,16.92,22:45:16,2,8,0.09
2026-08-19,Gardasil9,2.91,22:45:46,2,8,0.0
2026-08-19,Gardasil9,15.02,22:46:16,2,8,0.11
2026-08-19,Gardasil9,7.02,22:46:46,2,8,0.0
2026-08-19,Gardasil9,4.53,22:47:16,2,8,0.0
2026-08-19,Gardasil9,6.67,22:47:46,2,8,0.0
2026-08-19,Gardasil9,16.64,22:48:16,2,8,0.15
2026-08-19,Gardasil9,5.3,22:48:46,2,8,0.0
2026-08-19,Gardasil9,13.56,22:49:16,2,8,0.17
2026-08-19,Gardasil9,11.9,22:49:46,2,8,0.18
2026-08-19,Gardasil9,6.27,22:50:16,2,8,0.0
2026-08-19,Gardasil9,5.72,22:50:46,2,8,0.0
2026-08-19,Gardasil9,3.87,22:51:16,2,8,0.0
2026-08-19,Gardasil9,2.2,22:51:46,2,8,0.0
2026-08-19,Gardasil9,5.51,22:52:16,2,8,0.0
2026-08-19,Gardasil9,10.62,22:52:46,2,8,0.25
2026-08-19,Gardasil9,16.08,22:53:16,2,8,0.26
2026-08-19,Gardasil9,7.98,22:53:46,2,8,0.0
2026-08-19,Gardasil9,2.5,22:54:16,2,8,0.0
2026-08-19,Gardasil9,2.22,22:54:46,2,8,0.0
2026-08-19,Gardasil9,7.09,22:55:16,2,8,0.0
2026-08-19,Gardasil9,4.43,22:55:46,2,8,0.0
2026-08-19,Gardasil9,11.98,22:56:16,2,8,0.33
2026-08-19,Gardasil9,3.04,22:56:46,2,8,0.0
2026-08-19,Gardasil9,4.12,22:57:16,2,8,0.0
2026-08-19,Gardasil9,9.34,22:57:46,2,8,0.36
2026-08-19,Gardasil9,13.15,22:58:16,2,8,0.37
2026-08-19,Gardasil9,2.74,22:58:46,2,8,0.0
2026-08-19,Gardasil9,4.48,22:59:16,2,8,0.0
2026-08-19,Gardasil9,16.22,22:59:46,2,8,0.4
2026-08-19,Gardasil9,3.07,23:00:16,2,8,0.0
2026-08-19,Gardasil9,3.2,23:00:46,2,8,0.0
2026-08-19,Gardasil9,3.76,23:01:16,2,8,0.0
2026-08-19,Gardasil9,5.05,23:01:46,2,8,0.0
2026-08-19,Gardasil9,15.12,23:02:16,2,8,0.45
2026-08-19,Gardasil9,7.79,23:02:46,2,8,0.0
2026-08-19,Gardasil9,2.96,23:03:16,2,8,0.0
2026-08-19,Gardasil9,3.65,23:03:46,2,8,0.0
2026-08-19,Gardasil9,3.13,23:04:16,2,8,0.0
2026-08-19,Gardasil9,5.74,23:04:46,2,8,0.0
2026-08-19,Gardasil9,16.76,23:05:16,2,8,0.52
2026-08-19,Gardasil9,7.16,23:05:46,2,8,0.0
2026-08-19,Gardasil9,7.31,23:06:16,2,8,0.0
2026-08-19,Gardasil9,6.85,23:06:46,2,8,0.0
2026-08-19,Gardasil9,5.21,23:07:16,2,8,0.0
2026-08-19,Gardasil9,11.51,23:07:46,2,8,0.57
2026-08-19,Gardasil9,2.43,23:08:16,2,8,0.0
2026-08-19,Gardasil9,14.48,23:08:46,2,8,0.6
2026-08-19,Gardasil9,2.18,23:09:16,2,8,0.0
2026-08-19,Gardasil9,3.13,23:09:46,2,8,0.0
2026-08-19,Gardasil9,2.85,23:10:16,2,8,0.0
2026-08-19,Gardasil9,4.2,23:10:46,2,8,0.0
2026-08-19,Gardasil9,5.65,23:11:16,2,8,0.0
2026-08-19,Gardasil9,5.17,23:11:46,2,8,0.0
2026-08-19,Gardasil9,3.04,23:12:16,2,8,0.0
2026-08-19,Gardasil9,7.25,23:12:46,2,8,0.0
2026-08-19,Gardasil9,4.01,23:13:16,2,8,0.0
2026-08-19,Gardasil9,5.86,23:13:46,2,8,0.0
2026-08-19,Gardasil9,5.92,23:14:16,2,8,0.0
2026-08-19,Gardasil9,15.17,23:14:46,2,8,0.73
2026-08-19,Gardasil9,3.01,23:15:16,2,8,0.0
2026-08-19,Gardasil9,7.72,23:15:46,2,8,0.0
2026-08-19,Gardasil9,16.64,23:16:16,2,8,0.76
2026-08-19,Gardasil9,6.81,23:16:46,2,8,0.0
2026-08-19,Gardasil9,5.23,23:17:16,2,8,0.0
2026-08-19,Gardasil9,5.4,23:17:46,2,8,0.0
2026-08-19,Gardasil9,5.66,23:18:16,2,8,0.0
2026-08-19,Gardasil9,7.86,23:18:46,2,8,0.0
2026-08-19,Gardasil9,4.09,23:19:16,2,8,0.0
2026-08-19,Gardasil9,2.68,23:19:46,2,8,0.0
2026-08-19,Gardasil9,12.62,23:20:16,2,8,0.85
