Date,MedicineName,Temperature,Timestamp,OptimalMin,OptimalMax,PotencyLoss
2026-08-19,Lantus(insulin glargine),11.07,22:41:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),12.03,22:41:46,2,8,0.01
2026-08-19,Lantus(insulin glargine),4.17,22:42:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),12.26,22:42:46,2,8,0.03
2026-08-19,Lantus(insulin glargine),13.02,22:43:16,2,8,0.04
2026-08-19,Lantus(insulin glargine),6.23,22:43:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),13.18,22:44:16,2,8,0.07
2026-08-19,Lantus(insulin glargine),3.43,22:44:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),7.39,22:45:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),7.36,22:45:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),3.41,22:46:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),17.22,22:46:46,2,8,0.12
2026-08-19,Lantus(insulin glargine),2.94,22:47:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),2.74,22:47:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),8.0,22:48:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),9.8,22:48:46,2,8,0.16
2026-08-19,Lantus(insulin glargine),5.59,22:49:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),9.15,22:49:46,2,8,0.18
2026-08-19,Lantus(insulin glargine),4.32,22:50:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),7.05,22:50:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),2.56,22:51:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),6.65,22:51:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),4.71,22:52:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),7.31,22:52:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),4.58,22:53:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),3.65,22:53:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),6.23,22:54:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),2.65,22:54:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),15.35,22:55:16,2,8,0.3
2026-08-19,Lantus(insulin glargine),2.41,22:55:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),3.55,22:56:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),6.75,22:56:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),4.18,22:57:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),6.8,22:57:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),3.57,22:58:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),3.8,22:58:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),4.27,22:59:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),5.83,22:59:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),5.0,23:00:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),3.01,23:00:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),4.9,23:01:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),17.15,23:01:46,2,8,0.44
2026-08-19,Lantus(insulin glargine),7.87,23:02:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),7.59,23:02:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),16.89,23:03:16,2,8,0.48
2026-08-19,Lantus(insulin glargine),17.87,23:03:46,2,8,0.49
2026-08-19,Lantus(insulin glargine),2.69,23:04:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),5.13,23:04:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),16.64,23:05:16,2,8,0.52
2026-08-19,Lantus(insulin glargine),6.61,23:05:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),2.15,23:06:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),13.54,23:06:46,2,8,0.55
2026-08-19,Lantus(insulin glargine),4.16,23:07:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),7.26,23:07:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),13.43,23:08:16,2,8,0.59
2026-08-19,Lantus(insulin glargine),7.58,23:08:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),2.52,23:09:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),7.4,23:09:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),7.42,23:10:16,2,8,0.0
2026-08-19,Lantus(insulin glargine),3.21,23:10:46,2,8,0.0
2026-08-19,Lantus(insulin glargine),16.65,23:11:16,2,8,0.65
