Date,MedicineName,Temperature,Timestamp,OptimalMin,OptimalMax,PotencyLoss
2026-08-19,Humira,3.74,22:41:16,2,8,0.0
2026-08-19,Humira,6.43,22:41:46,2,8,0.0
2026-08-19,Humira,7.13,22:42:16,2,8,0.0
2026-08-19,Humira,9.68,22:42:46,2,8,0.03
2026-08-19,Humira,12.36,22:43:16,2,8,0.04
2026-08-19,Humira,3.98,22:43:46,2,8,0.0
2026-08-19,Humira,7.32,22:44:16,2,8,0.0
2026-08-19,Humira,14.92,22:44:46,2,8,0.08
2026-08-19,Humira,15.31,22:45:16,2,8,0.09
2026-08-19,Humira,3.0,22:45:46,2,8,0.0
2026-08-19,Humira,7.58,22:46:16,2,8,0.0
2026-08-19,Humira,7.8,22:46:46,2,8,0.0
2026-08-19,Humira,13.98,22:47:16,2,8,0.13
2026-08-19,Humira,2.8,22:47:46,2,8,0.0
2026-08-19,Humira,2.83,22:48:16,2,8,0.0
2026-08-19,Humira,6.12,22:48:46,2,8,0.0
2026-08-19,Humira,17.23,22:49:16,2,8,0.17
2026-08-19,Humira,17.97,22:49:46,2,8,0.18
2026-08-19,Humira,4.67,22:50:16,2,8,0.0
2026-08-19,Humira,2.46,22:50:46,2,8,0.0
2026-08-19,Humira,2.75,22:51:16,2,8,0.0
2026-08-19,Humira,12.54,22:51:46,2,8,0.23
2026-08-19,Humira,6.06,22:52:16,2,8,0.0
2026-08-19,Humira,5.43,22:52:46,2,8,0.0
2026-08-19,Humira,4.23,22:53:16,2,8,0.0
2026-08-19,Humira,4.09,22:53:46,2,8,0.0
2026-08-19,Humira,5.51,22:54:16,2,8,0.0
2026-08-19,Humira,7.16,22:54:46,2,8,0.0
2026-08-19,Humira,7.53,22:55:16,2,8,0.0
2026-08-19,Humira,15.27,22:55:46,2,8,0.31
2026-08-19,Humira,16.33,22:56:16,2,8,0.33
2026-08-19,Humira,3.89,22:56:46,2,8,0.0
2026-08-19,Humira,6.12,22:57:16,2,8,0.0
2026-08-19,Humira,5.11,22:57:46,2,8,0.0
2026-08-19,Humira,6.51,22:58:16,2,8,0.0
2026-08-19,Humira,15.56,22:58:46,2,8,0.38
2026-08-19,Humira,7.75,22:59:16,2,8,0.0
2026-08-19,Humira,11.44,22:59:46,2,8,0.4
2026-08-19,Humira,9.55,23:00:16,2,8,0.41
2026-08-19,Humira,3.34,23:00:46,2,8,0.0
2026-08-19,Humira,2.78,23:01:16,2,8,0.0
2026-08-19,Humira,7.76,23:01:46,2,8,0.0
2026-08-19,Humira,14.48,23:02:16,2,8,0.45
2026-08-19,Humira,10.58,23:02:46,2,8,0.47
2026-08-19,Humira,5.02,23:03:16,2,8,0.0
2026-08-19,Humira,7.04,23:03:46,2,8,0.0
2026-08-19,Humira,6.46,23:04:16,2,8,0.0
2026-08-19,Humira,12.26,23:04:46,2,8,0.51
2026-08-19,Humira,5.96,23:05:16,2,8,0.0
2026-08-19,Humira,5.48,23:05:46,2,8,0.0
2026-08-19,Humira,2.0,23:06:16,2,8,0.0
2026-08-19,Humira,2.03,23:06:46,2,8,0.0
2026-08-19,Humira,6.14,23:07:16,2,8,0.0
2026-08-19,Humira,6.61,23:07:46,2,8,0.0
2026-08-19,Humira,6.46,23:08:16,2,8,0.0
2026-08-19,Humira,14.04,23:08:46,2,8,0.6
2026-08-19,Humira,6.21,23:09:16,2,8,0.0
2026-08-19,Humira,3.06,23:09:46,2,8,0.0
2026-08-19,Humira,16.21,23:10:16,2,8,0.63
2026-08-19,Humira,10.78,23:10:46,2,8,0.64
2026-08-19,Humira,4.35,23:11:16,2,8,0.0
2026-08-19,Humira,15.65,23:11:46,2,8,0.66
2026-08-19,Humira,7.63,23:12:16,2,8,0.0
2026-08-19,Humira,7.87,23:12:46,2,8,0.0
