Date,MedicineName,Temperature,Timestamp,OptimalMin,OptimalMax,PotencyLoss
2026-08-19,Humira,6.74,22:41:16,2,8,0.0
2026-08-19,Humira,7.88,22:41:46,2,8,0.0
2026-08-19,Humira,6.49,22:42:16,2,8,0.0
2026-08-19,Humira,6.28,22:42:46,2,8,0.0
2026-08-19,Humira,5.35,22:43:16,2,8,0.0
2026-08-19,Humira,5.41,22:43:46,2,8,0.0
2026-08-19,Humira,3.75,22:44:16,2,8,0.0
2026-08-19,Humira,2.74,22:44:46,2,8,0.0
2026-08-19,Humira,2.41,22:45:16,2,8,0.0
2026-08-19,Humira,4.27,22:45:46,2,8,0.0
2026-08-19,Humira,2.83,22:46:16,2,8,0.0
2026-08-19,Humira,2.21,22:46:46,2,8,0.0
2026-08-19,Humira,14.4,22:47:16,2,8,0.13
2026-08-19,Humira,5.12,22:47:46,2,8,0.0
2026-08-19,Humira,11.91,22:48:16,2,8,0.15
2026-08-19,Humira,12.76,22:48:46,2,8,0.16
2026-08-19,Humira,5.42,22:49:16,2,8,0.0
2026-08-19,Humira,6.33,22:49:46,2,8,0.0
2026-08-19,Humira,7.35,22:50:16,2,8,0.0
2026-08-19,Humira,5.96,22:50:46,2,8,0.0
2026-08-19,Humira,3.91,22:51:16,2,8,0.0
2026-08-19,Humira,5.42,22:51:46,2,8,0.0
2026-08-19,Humira,10.86,22:52:16,2,8,0.24
2026-08-19,Humira,5.29,22:52:46,2,8,0.0
2026-08-19,Humira,3.6,22:53:16,2,8,0.0
2026-08-19,Humira,4.63,22:53:46,2,8,0.0
2026-08-19,Humira,13.12,22:54:16,2,8,0.28
2026-08-19,Humira,7.32,22:54:46,2,8,0.0
2026-08-19,Humira,3.7,22:55:16,2,8,0.0
2026-08-19,Humira,7.88,22:55:46,2,8,0.0
2026-08-19,Humira,15.02,22:56:16,2,8,0.33
2026-08-19,Humira,6.86,22:56:46,2,8,0.0
2026-08-19,Humira,9.86,22:57:16,2,8,0.35
2026-08-19,Humira,10.98,22:57:46,2,8,0.36
2026-08-19,Humira,5.34,22:58:16,2,8,0.0
2026-08-19,Humira,6.11,22:58:46,2,8,0.0
2026-08-19,Humira,14.97,22:59:16,2,8,0.39
2026-08-19,Humira,5.36,22:59:46,2,8,0.0
2026-08-19,Humira,17.79,23:00:16,2,8,0.41
2026-08-19,Humira,16.59,23:00:46,2,8,0.42
2026-08-19,Humira,5.21,23:01:16,2,8,0.0
2026-08-19,Humira,17.33,23:01:46,2,8,0.44
2026-08-19,Humira,6.53,23:02:16,2,8,0.0
2026-08-19,Humira,2.24,23:02:46,2,8,0.0
2026-08-19,Humira,4.74,23:03:16,2,8,0.0
2026-08-19,Humira,13.48,23:03:46,2,8,0.49
2026-08-19,Humira,14.45,23:04:16,2,8,0.5
2026-08-19,Humira,2.55,23:04:46,2,8,0.0
2026-08-19,Humira,6.21,23:05:16,2,8,0.0
2026-08-19,Humira,6.97,23:05:46,2,8,0.0
2026-08-19,Humira,17.49,23:06:16,2,8,0.54
2026-08-19,Humira,6.48,23:06:46,2,8,0.0
2026-08-19,Humira,3.01,23:07:16,2,8,0.0
2026-08-19,Humira,6.13,23:07:46,2,8,0.0
2026-08-19,Humira,6.06,23:08:16,2,8,0.0
2026-08-19,Humira,4.44,23:08:46,2,8,0.0
2026-08-19,Humira,2.53,23:09:16,2,8,0.0
2026-08-19,Humira,16.16,23:09:46,2,8,0.62
2026-08-19,Humira,6.62,23:10:16,2,8,0.0
2026-08-19,Humira,6.15,23:10:46,2,8,0.0
2026-08-19,Humira,5.38,23:11:16,2,8,0.0
2026-08-19,Humira,12.05,23:11:46,2,8,0.66
2026-08-19,Humira,3.37,23:12:16,2,8,0.0
2026-08-19,Humira,3.18,23:12:46,2,8,0.0
2026-08-19,Humira,5.48,23:13:16,2,8,0.0
2026-08-19,Humira,2.62,23:13:46,2,8,0.0
2026-08-19,Humira,6.4,23:14:16,2,8,0.0
2026-08-19,Humira,7.29,23:14:46,2,8,0.0
2026-08-19,Humira,9.94,23:15:16,2,8,0.74
2026-08-19,Humira,7.1,23:15:46,2,8,0.0
2026-08-19,Humira,4.97,23:16:16,2,8,0.0
2026-08-19,Humira,17.39,23:16:46,2,8,0.77
2026-08-19,Humira,5.17,23:17:16,2,8,0.0
2026-08-19,Humira,2.73,23:17:46,2,8,0.0
2026-08-19,Humira,16.88,23:18:16,2,8,0.8
2026-08-19,Humira,14.75,23:18:46,2,8,0.81
2026-08-19,Humira,2.98,23:19:16,2,8,0.0
2026-08-19,Humira,2.73,23:19:46,2,8,0.0
2026-08-19,Humira,7.61,23:20:16,2,8,0.0
2026-08-19,Humira,4.77,23:20:46,2,8,0.0
2026-08-19,Humira,6.07,23:21:16,2,8,0.0
