Date,MedicineName,Temperature,Timestamp,OptimalMin,OptimalMax,PotencyLoss
2026-08-20,Lantus(insulin glargine),3.53,19:16:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),11.63,19:17:23,2,8,0.01
2026-08-20,Lantus(insulin glargine),15.82,19:17:53,2,8,0.02
2026-08-20,Lantus(insulin glargine),15.17,19:18:23,2,8,0.03
2026-08-20,Lantus(insulin glargine),7.75,19:18:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.81,19:19:23,2,8,0.05
2026-08-20,Lantus(insulin glargine),2.77,19:19:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),7.13,19:20:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),2.38,19:20:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.91,19:21:23,2,8,0.1
2026-08-20,Lantus(insulin glargine),11.01,19:21:53,2,8,0.11
2026-08-20,Lantus(insulin glargine),14.12,19:22:23,2,8,0.12
2026-08-20,Lantus(insulin glargine),17.9,19:22:53,2,8,0.13
2026-08-20,Lantus(insulin glargine),7.67,19:23:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),2.95,19:23:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),3.81,19:24:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),10.97,19:24:53,2,8,0.17
2026-08-20,Lantus(insulin glargine),14.05,19:25:23,2,8,0.18
2026-08-20,Lantus(insulin glargine),12.53,19:25:53,2,8,0.2
2026-08-20,Lantus(insulin glargine),9.18,19:26:23,2,8,0.21
2026-08-20,Lantus(insulin glargine),4.84,19:26:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.5,19:27:23,2,8,0.23
2026-08-20,Lantus(insulin glargine),9.29,19:27:53,2,8,0.24
2026-08-20,Lantus(insulin glargine),7.69,19:28:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.5,19:28:53,2,8,0.26
2026-08-20,Lantus(insulin glargine),7.79,19:29:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),11.82,19:29:53,2,8,0.28
2026-08-20,Lantus(insulin glargine),2.46,19:30:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),7.33,19:30:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.22,19:31:23,2,8,0.31
2026-08-20,Lantus(insulin glargine),13.82,19:31:53,2,8,0.33
2026-08-20,Lantus(insulin glargine),10.45,19:32:23,2,8,0.34
2026-08-20,Lantus(insulin glargine),2.61,19:32:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),11.81,19:33:23,2,8,0.36
2026-08-20,Lantus(insulin glargine),16.81,19:33:53,2,8,0.37
2026-08-20,Lantus(insulin glargine),14.26,19:34:23,2,8,0.38
2026-08-20,Lantus(insulin glargine),9.38,19:34:53,2,8,0.39
2026-08-20,Lantus(insulin glargine),15.97,19:35:23,2,8,0.4
2026-08-20,Lantus(insulin glargine),6.87,19:35:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),3.26,19:36:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),9.85,19:36:53,2,8,0.43
2026-08-20,Lantus(insulin glargine),5.74,19:37:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),5.3,19:37:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),3.6,19:38:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),9.52,19:38:53,2,8,0.48
2026-08-20,Lantus(insulin glargine),2.36,19:39:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),14.19,19:39:53,2,8,0.5
2026-08-20,Lantus(insulin glargine),2.34,19:40:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),9.64,19:40:53,2,8,0.52
2026-08-20,Lantus(insulin glargine),12.92,19:41:23,2,8,0.53
2026-08-20,Lantus(insulin glargine),7.45,19:41:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),4.46,19:42:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),17.4,19:42:53,2,8,0.56
2026-08-20,Lantus(insulin glargine),17.23,19:43:23,2,8,0.57
2026-08-20,Lantus(insulin glargine),15.12,19:43:53,2,8,0.59
2026-08-20,Lantus(insulin glargine),17.13,19:44:23,2,8,0.6
2026-08-20,Lantus(insulin glargine),3.73,19:44:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),9.49,19:45:23,2,8,0.62
2026-08-20,Lantus(insulin glargine),7.21,19:45:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),11.71,19:46:23,2,8,0.64
2026-08-20,Lantus(insulin glargine),9.27,19:46:53,2,8,0.65
2026-08-20,Lantus(insulin glargine),12.86,19:47:23,2,8,0.66
2026-08-20,Lantus(insulin glargine),12.8,19:47:53,2,8,0.67
2026-08-20,Lantus(insulin glargine),11.95,19:48:23,2,8,0.68
2026-08-20,Lantus(insulin glargine),17.54,19:48:53,2,8,0.69
2026-08-20,Lantus(insulin glargine),11.13,19:49:23,2,8,0.7
2026-08-20,Lantus(insulin glargine),2.05,19:49:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),3.4,19:50:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),9.66,19:50:53,2,8,0.74
2026-08-20,Lantus(insulin glargine),6.52,19:51:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),17.79,19:51:53,2,8,0.76
2026-08-20,Lantus(insulin glargine),4.15,19:52:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),4.28,19:52:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),13.79,19:53:23,2,8,0.79
2026-08-20,Lantus(insulin glargine),12.63,19:53:53,2,8,0.8
2026-08-20,Lantus(insulin glargine),9.56,19:54:23,2,8,0.81
2026-08-20,Lantus(insulin glargine),4.57,19:54:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),2.1,19:55:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),2.04,19:55:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),13.77,19:56:23,2,8,0.86
2026-08-20,Lantus(insulin glargine),5.48,19:56:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.76,19:57:23,2,8,0.88
2026-08-20,Lantus(insulin glargine),7.0,19:57:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),12.1,19:58:23,2,8,0.9
2026-08-20,Lantus(insulin glargine),9.61,19:58:53,2,8,0.91
2026-08-20,Lantus(insulin glargine),9.03,19:59:23,2,8,0.92
2026-08-20,Lantus(insulin glargine),4.55,19:59:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),17.94,20:00:23,2,8,0.94
2026-08-20,Lantus(insulin glargine),15.37,20:00:53,2,8,0.95
2026-08-20,Lantus(insulin glargine),10.34,20:01:23,2,8,0.96
2026-08-20,Lantus(insulin glargine),3.35,20:01:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),13.58,20:02:23,2,8,0.99
2026-08-20,Lantus(insulin glargine),7.98,20:02:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),7.16,20:03:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),16.03,20:03:53,2,8,1.02
2026-08-20,Lantus(insulin glargine),5.06,20:04:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),3.3,20:04:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),3.78,20:05:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),9.93,20:05:53,2,8,1.06
2026-08-20,Lantus(insulin glargine),6.32,20:06:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),10.63,20:06:53,2,8,1.08
2026-08-20,Lantus(insulin glargine),16.78,20:07:23,2,8,1.09
2026-08-20,Lantus(insulin glargine),10.37,20:07:53,2,8,1.1
2026-08-20,Lantus(insulin glargine),17.68,20:08:23,2,8,1.12
2026-08-20,Lantus(insulin glargine),9.5,20:08:53,2,8,1.13
2026-08-20,Lantus(insulin glargine),3.03,20:09:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),7.93,20:09:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),10.87,20:10:23,2,8,1.16
2026-08-20,Lantus(insulin glargine),5.0,20:10:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),6.82,20:11:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),2.83,20:11:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),3.32,20:12:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),14.59,20:12:53,2,8,1.21
2026-08-20,Lantus(insulin glargine),7.43,20:13:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),16.59,20:13:53,2,8,1.23
2026-08-20,Lantus(insulin glargine),15.03,20:14:23,2,8,1.25
2026-08-20,Lantus(insulin glargine),4.93,20:14:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),17.43,20:15:23,2,8,1.27
2026-08-20,Lantus(insulin glargine),5.08,20:15:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),6.77,20:16:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),2.81,20:16:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),17.71,20:17:23,2,8,1.31
2026-08-20,Lantus(insulin glargine),17.61,20:17:53,2,8,1.32
2026-08-20,Lantus(insulin glargine),11.16,20:18:23,2,8,1.33
2026-08-20,Lantus(insulin glargine),10.24,20:18:53,2,8,1.34
2026-08-20,Lantus(insulin glargine),13.48,20:19:23,2,8,1.35
2026-08-20,Lantus(insulin glargine),13.59,20:19:53,2,8,1.37
2026-08-20,Lantus(insulin glargine),15.6,20:20:23,2,8,1.38
2026-08-20,Lantus(insulin glargine),6.52,20:20:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.95,20:21:23,2,8,1.4
2026-08-20,Lantus(insulin glargine),11.54,20:21:53,2,8,1.41
2026-08-20,Lantus(insulin glargine),11.28,20:22:23,2,8,1.42
2026-08-20,Lantus(insulin glargine),14.31,20:22:53,2,8,1.43
2026-08-20,Lantus(insulin glargine),12.96,20:23:23,2,8,1.44
2026-08-20,Lantus(insulin glargine),4.96,20:23:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.57,20:24:23,2,8,1.46
2026-08-20,Lantus(insulin glargine),4.57,20:24:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),2.46,20:25:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.56,20:25:53,2,8,1.49
2026-08-20,Lantus(insulin glargine),9.65,20:26:23,2,8,1.51
2026-08-20,Lantus(insulin glargine),4.89,20:26:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),9.93,20:27:23,2,8,1.53
2026-08-20,Lantus(insulin glargine),17.42,20:27:53,2,8,1.54
2026-08-20,Lantus(insulin glargine),7.87,20:28:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.2,20:28:53,2,8,1.56
2026-08-20,Lantus(insulin glargine),3.66,20:29:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),12.61,20:29:53,2,8,1.58
2026-08-20,Lantus(insulin glargine),4.19,20:30:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),9.15,20:30:53,2,8,1.6
2026-08-20,Lantus(insulin glargine),5.81,20:31:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),17.11,20:31:53,2,8,1.62
2026-08-20,Lantus(insulin glargine),5.93,20:32:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),11.24,20:32:53,2,8,1.65
2026-08-20,Lantus(insulin glargine),16.34,20:33:23,2,8,1.66
2026-08-20,Lantus(insulin glargine),10.13,20:33:53,2,8,1.67
2026-08-20,Lantus(insulin glargine),12.45,20:34:23,2,8,1.68
2026-08-20,Lantus(insulin glargine),7.35,20:34:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.02,20:35:23,2,8,1.7
2026-08-20,Lantus(insulin glargine),15.73,20:35:53,2,8,1.71
2026-08-20,Lantus(insulin glargine),4.9,20:36:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),2.7,20:36:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),11.43,20:37:23,2,8,1.74
2026-08-20,Lantus(insulin glargine),17.44,20:37:53,2,8,1.76
2026-08-20,Lantus(insulin glargine),11.18,20:38:23,2,8,1.77
2026-08-20,Lantus(insulin glargine),11.97,20:38:53,2,8,1.78
2026-08-20,Lantus(insulin glargine),4.26,20:39:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),6.09,20:39:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),13.76,20:40:23,2,8,1.81
2026-08-20,Lantus(insulin glargine),17.15,20:40:53,2,8,1.82
2026-08-20,Lantus(insulin glargine),14.84,20:41:23,2,8,1.83
2026-08-20,Lantus(insulin glargine),9.54,20:41:53,2,8,1.84
2026-08-20,Lantus(insulin glargine),17.72,20:42:23,2,8,1.85
2026-08-20,Lantus(insulin glargine),11.55,20:42:53,2,8,1.86
2026-08-20,Lantus(insulin glargine),3.5,20:43:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),6.85,20:43:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),10.61,20:44:23,2,8,1.9
2026-08-20,Lantus(insulin glargine),3.91,20:44:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),2.82,20:45:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),7.64,20:45:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),2.76,20:46:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.47,20:46:53,2,8,1.95
2026-08-20,Lantus(insulin glargine),17.09,20:47:23,2,8,1.96
2026-08-20,Lantus(insulin glargine),15.12,20:47:53,2,8,1.97
2026-08-20,Lantus(insulin glargine),15.22,20:48:23,2,8,1.98
2026-08-20,Lantus(insulin glargine),12.01,20:48:53,2,8,1.99
2026-08-20,Lantus(insulin glargine),10.12,20:49:23,2,8,2.0
2026-08-20,Lantus(insulin glargine),10.92,20:49:53,2,8,2.02
2026-08-20,Lantus(insulin glargine),12.71,20:50:23,2,8,2.03
2026-08-20,Lantus(insulin glargine),10.84,20:50:53,2,8,2.04
2026-08-20,Lantus(insulin glargine),10.67,20:51:23,2,8,2.05
2026-08-20,Lantus(insulin glargine),17.67,20:51:53,2,8,2.06
2026-08-20,Lantus(insulin glargine),12.13,20:52:23,2,8,2.07
2026-08-20,Lantus(insulin glargine),14.03,20:52:53,2,8,2.08
2026-08-20,Lantus(insulin glargine),16.33,20:53:23,2,8,2.09
2026-08-20,Lantus(insulin glargine),5.23,20:53:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),10.27,20:54:23,2,8,2.11
2026-08-20,Lantus(insulin glargine),12.38,20:54:53,2,8,2.12
2026-08-20,Lantus(insulin glargine),13.38,20:55:23,2,8,2.13
2026-08-20,Lantus(insulin glargine),17.33,20:55:53,2,8,2.15
2026-08-20,Lantus(insulin glargine),7.41,20:56:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),3.05,20:56:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),14.5,20:57:23,2,8,2.18
2026-08-20,Lantus(insulin glargine),14.16,20:57:53,2,8,2.19
2026-08-20,Lantus(insulin glargine),4.04,20:58:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),5.24,20:58:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),11.05,20:59:23,2,8,2.22
2026-08-20,Lantus(insulin glargine),7.02,20:59:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),16.83,21:00:23,2,8,2.24
2026-08-20,Lantus(insulin glargine),4.36,21:00:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),9.43,21:01:23,2,8,2.26
2026-08-20,Lantus(insulin glargine),10.94,21:01:53,2,8,2.27
2026-08-20,Lantus(insulin glargine),6.39,21:02:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),10.75,21:02:53,2,8,2.3
2026-08-20,Lantus(insulin glargine),5.91,21:03:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),2.04,21:03:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),7.91,21:04:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),10.3,21:04:53,2,8,2.34
2026-08-20,Lantus(insulin glargine),17.56,21:05:23,2,8,2.35
2026-08-20,Lantus(insulin glargine),12.07,21:05:53,2,8,2.36
2026-08-20,Lantus(insulin glargine),4.87,21:06:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),17.79,21:06:53,2,8,2.38
2026-08-20,Lantus(insulin glargine),13.39,21:07:23,2,8,2.39
2026-08-20,Lantus(insulin glargine),2.61,21:07:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),7.28,21:08:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),9.67,21:08:53,2,8,2.43
2026-08-20,Lantus(insulin glargine),11.43,21:09:23,2,8,2.44
2026-08-20,Lantus(insulin glargine),4.31,21:09:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),3.28,21:10:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.44,21:10:53,2,8,2.47
2026-08-20,Lantus(insulin glargine),10.04,21:11:23,2,8,2.48
2026-08-20,Lantus(insulin glargine),9.58,21:11:53,2,8,2.49
2026-08-20,Lantus(insulin glargine),10.65,21:12:23,2,8,2.5
2026-08-20,Lantus(insulin glargine),12.68,21:12:53,2,8,2.51
2026-08-20,Lantus(insulin glargine),14.47,21:13:23,2,8,2.52
2026-08-20,Lantus(insulin glargine),9.13,21:13:53,2,8,2.54
2026-08-20,Lantus(insulin glargine),13.02,21:14:23,2,8,2.55
2026-08-20,Lantus(insulin glargine),11.33,21:14:53,2,8,2.56
2026-08-20,Lantus(insulin glargine),4.15,21:15:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),11.73,21:15:53,2,8,2.58
2026-08-20,Lantus(insulin glargine),14.45,21:16:23,2,8,2.59
2026-08-20,Lantus(insulin glargine),9.64,21:16:53,2,8,2.6
2026-08-20,Lantus(insulin glargine),9.08,21:17:23,2,8,2.61
2026-08-20,Lantus(insulin glargine),2.82,21:17:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.46,21:18:23,2,8,2.63
2026-08-20,Lantus(insulin glargine),7.74,21:18:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),5.98,21:19:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),17.36,21:19:53,2,8,2.67
2026-08-20,Lantus(insulin glargine),10.01,21:20:23,2,8,2.68
2026-08-20,Lantus(insulin glargine),2.76,21:20:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),13.37,21:21:23,2,8,2.7
2026-08-20,Lantus(insulin glargine),16.41,21:21:53,2,8,2.71
2026-08-20,Lantus(insulin glargine),13.19,21:22:23,2,8,2.72
2026-08-20,Lantus(insulin glargine),10.12,21:22:53,2,8,2.73
2026-08-20,Lantus(insulin glargine),16.12,21:23:23,2,8,2.74
2026-08-20,Lantus(insulin glargine),13.59,21:23:53,2,8,2.75
2026-08-20,Lantus(insulin glargine),12.29,21:24:23,2,8,2.76
2026-08-20,Lantus(insulin glargine),2.28,21:24:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),15.58,21:25:23,2,8,2.78
2026-08-20,Lantus(insulin glargine),12.31,21:25:53,2,8,2.79
2026-08-20,Lantus(insulin glargine),11.69,21:26:23,2,8,2.81
2026-08-20,Lantus(insulin glargine),5.23,21:26:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),2.42,21:27:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),13.93,21:27:53,2,8,2.84
2026-08-20,Lantus(insulin glargine),6.43,21:28:23,2,8,0.0
2026-08-20,Lantus(insulin glargine),12.79,21:28:53,2,8,2.86
2026-08-20,Lantus(insulin glargine),14.92,21:29:23,2,8,2.87
2026-08-20,Lantus(insulin glargine),12.76,21:29:53,2,8,2.88
2026-08-20,Lantus(insulin glargine),10.48,21:30:23,2,8,2.89
2026-08-20,Lantus(insulin glargine),2.72,21:30:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),17.62,21:31:23,2,8,2.91
2026-08-20,Lantus(insulin glargine),15.54,21:31:53,2,8,2.93
2026-08-20,Lantus(insulin glargine),12.56,21:32:23,2,8,2.94
2026-08-20,Lantus(insulin glargine),6.45,21:32:53,2,8,0.0
2026-08-20,Lantus(insulin glargine),7.62,21:33:23,2,8,0.0
